deltabg,bg,insulin,carbs
-3.762150767515029,109.0,0.03762150767515029,0.0
-3.6255407687390164,105.0,0.03625540768739016,0.0
-3.6097209703549646,107.0,0.03609720970354965,0.0
-3.6726080235831153,109.0,0.036726080235831154,0.0
-3.695477728052847,112.0,0.03695477728052847,0.0
-3.684641364281755,113.0,0.03684641364281755,0.0
-3.6663034342124923,114.0,0.03666303434212492,0.0
-3.661297299750414,121.0,0.03661297299750414,0.0
-3.646845865451759,119.0,0.03646845865451759,0.0
-3.6464324675082374,117.0,0.03646432467508237,0.0
-3.6554228281892867,115.0,0.036554228281892864,0.0
-3.6332763251378277,114.0,0.036332763251378276,0.0
-3.5852113168020026,108.0,0.035852113168020026,0.0
-3.524407449352222,99.0,0.03524407449352222,0.0
-3.4529076006023764,90.0,0.034529076006023764,0.0
-3.3648850728768704,92.0,0.033648850728768706,0.0
-3.2637002840528715,100.0,0.032637002840528714,0.0
-3.16847281291177,113.0,0.0316847281291177,0.0
-3.0788520673494824,105.0,0.030788520673494826,0.0
-3.029038337628659,102.0,0.030290383376286593,0.0
-3.0196256524290637,104.0,0.030196256524290636,0.0
-2.997690318043383,106.0,0.02997690318043383,0.0
-2.9844344983359203,97.0,0.0298443449833592,0.0
-2.976672121632777,90.0,0.02976672121632777,0.0
-2.9544518649869316,80.0,0.029544518649869317,0.0
-2.919869680770627,71.0,0.02919869680770627,0.0
-2.867582102616301,91.0,0.028675821026163006,0.0
-2.8004464226170067,104.0,0.028004464226170065,0.0
-2.7713102159899314,126.0,0.027713102159899312,0.0
-2.8330763952592544,116.0,0.028330763952592545,0.0
-3.0032674579764516,111.0,0.030032674579764516,0.0
-3.199434271670455,109.0,0.03199434271670455,0.0
-3.34656464771406,110.0,0.0334656464771406,0.0
-3.4494843496051226,117.0,0.034494843496051225,0.0
-3.539459481224569,96.0,0.03539459481224569,0.0
-3.614000094919039,60.0,0.03614000094919039,0.0
-3.6557020449322892,79.0,0.036557020449322894,0.0
-3.6695723444582535,80.0,0.03669572344458254,0.0
-3.6518979778448477,85.0,0.03651897977844848,0.0
-3.607587088100462,96.0,0.03607587088100462,0.0
-3.5596967975292215,88.0,0.035596967975292215,0.0
-3.5071773894401836,88.0,0.03507177389440184,0.0
-3.4348025138079774,84.0,0.034348025138079774,0.0
-3.346691276782316,61.0,0.03346691276782316,0.0
5.640174301545038,40.0,0.03262929189356094,0.8903103490901132
5.970400030103818,39.0,0.031826780344422934,0.9153078064546111
4.3540469981406655,42.0,0.030898986098266124,0.7443945607967278
-0.6464404640758294,52.0,0.02987124105545972,0.23406836414701426
-4.190252811781334,59.0,0.028920085317938448,-0.12982442799874894
-7.713840109497541,66.0,0.02807674450407702,-0.49061656590898384
-6.445895922892242,63.0,0.027147254190514714,-0.37311705038407705
-10.479549830666048,71.0,0.02614773602663038,-0.7864776228003011
-12.567394158235484,75.0,0.02526940024271933,-1.004045413396355
-2.446929496286901,88.0,0.02446929496286901,0.0
-2.3619488150225525,119.0,0.023619488150225524,0.0
-2.272866661516666,131.0,0.02272866661516666,0.0
-2.291782687427458,148.0,0.02291782687427458,0.0
-2.456412639483715,164.0,0.02456412639483715,0.0
-2.6948151236140956,167.0,0.026948151236140958,0.0
-3.034233057637424,168.0,0.03034233057637424,0.0
-3.454022534038112,167.0,0.03454022534038112,0.0
-3.8778933138842344,158.0,0.03877893313884234,0.0
-4.249721652483912,152.0,0.04249721652483912,0.0
-4.54393803857583,159.0,0.0454393803857583,0.0
-4.76292544227601,156.0,0.0476292544227601,0.0
-4.917230425018769,154.0,0.04917230425018768,0.0
-5.024224572856785,156.0,0.05024224572856785,0.0
-5.081824223044308,149.0,0.050818242230443074,0.0
-5.090145152988171,151.0,0.05090145152988171,0.0
-5.056653934371115,152.0,0.05056653934371116,0.0
-5.017611684657885,148.0,0.05017611684657885,0.0
-4.972227510865097,142.0,0.049722275108650967,0.0
-4.893135221393692,133.0,0.048931352213936914,0.0
-4.799166008558045,127.0,0.04799166008558046,0.0
-6.032930975649803,120.0,0.06032930975649803,0.0
-8.257252730790906,109.0,0.0828476715704509,0.002751442625418432
-6.207695947073217,105.0,0.10106104011302519,0.38984080642293023
-1.5625415127275772,98.0,0.11570323624907915,1.0007782112180337
-0.6865843564833263,96.0,0.1272327242450248,1.2036688068019152
-3.59458003838051,99.0,0.13588972402429444,0.9994392364048935
-9.139141321405054,105.0,0.14878485279495418,0.5739343958090364
-17.24772207210767,114.0,0.16473706242496383,-0.07740158296112853
-24.37689030092953,122.0,0.17763949324524628,-0.6612940976404902
-31.37793175713726,130.0,0.18845602536541367,-1.2532329220595892
-35.07361013615092,134.0,0.19704145012578086,-1.5369465123572832
-33.872996296384606,132.0,0.20328554038380187,-1.3544442258004419
-32.53681246796636,130.0,0.20732255668425653,-1.1804556799540704
-31.864192326281227,129.0,0.2092673454734688,-1.0937457778934343
-34.23960988312388,132.0,0.20925399481702942,-1.3314210401420938
-27.00839971410531,123.0,0.20758534293623018,-0.6249865420482292
-22.07005792668877,117.0,0.20455944314928437,-0.16141136117603327
-20.230954329833367,115.0,0.20040894586579427,-0.01900597432539397
-17.548598738003317,112.0,0.19542535766914762,0.19939370289114478
-14.148085236396604,108.0,0.19028663600786563,0.4880578364389958
-4.487057380990912,97.0,0.18493769956374018,1.4006712575383105
6.812202984760095,84.0,0.1806378556952691,2.4875988554287005
13.81472770830106,76.0,0.17715228035531788,3.1529955743832847
13.213615520562449,77.0,0.17290283370202716,3.0503898890765164
11.799057892691376,79.0,0.16803194705950117,2.860225259864149
10.416973428410383,81.0,0.16260621159994088,2.667759458840447
12.42975246378669,79.0,0.1572556598735772,2.815531845114441
14.437032811708654,77.0,0.15199906081125927,2.963693889283458
18.165797531371965,73.0,0.14636908137448243,3.2802705668820207
21.0603367504119,70.0,0.1404727179610851,3.510760854652041
24.810479650863044,66.0,0.1344774628009383,3.8258225930956877
32.756405817631006,62.0,0.12845245044805256,4.560165086243626
34.91348818186789,60.0,0.12235920908860695,4.714940909072858
34.04920926928908,61.0,0.11625931920802185,4.567514119009127
26.943377226540626,68.0,0.11863388877129366,3.8806766103669994
13.639894864778878,81.0,0.12760877761024678,2.6400772625803555
4.423506437051719,90.0,0.13409046955117626,1.7832553392169346
-1.7214235948638343,96.0,0.13844024483832376,1.2122600888968542
-6.8164495954439515,101.0,0.14096587320473897,0.7280137725029946
-10.078621991768696,104.0,0.15123906281077676,0.5045284289308981
-16.648764621083036,99.0,0.16768274912475825,0.01195102913927873
-18.512497338688757,104.0,0.18039665968099566,-0.04728313705891901
-21.239786814554527,114.0,0.18969270459945425,-0.22705163546091023
-22.06396739444739,116.0,0.19604741452783492,-0.24592259416638942
-22.08709370744205,115.0,0.19988964123721223,-0.20981295837208283
-20.47760671118265,107.0,0.20168411570904038,-0.030919514027860993
-19.83067903434181,104.0,0.2016575307293616,0.033507403859435014
-17.578404534636242,94.0,0.2000229729848554,0.24238927638492988
-15.88841207340766,87.0,0.19704975595363047,0.381656352195539
-14.786623114652311,83.0,0.1931559653254113,0.45289734178888164
-13.637943221170612,79.0,0.18850587371088498,0.5212644149917884
-12.872268342952477,77.0,0.1830947986266251,0.5437211519710032
-12.068467481751252,75.0,0.1770687919206709,0.5638411710315839
-11.67864708886613,75.0,0.1707814029116406,0.5399493202297931
-11.707070173453161,77.0,0.16430138941057323,0.4723068767604161
-11.933194808777596,80.0,0.15754086815751978,0.3820892006974381
-12.79431656810918,86.0,0.15061450473531632,0.22671339054224535
-13.882972166310259,93.0,0.1438887966914796,0.05059075028377033
-14.123890919103367,96.0,0.13736688884416004,-0.03872020346873631
-14.5760211724089,100.0,0.1307823743892747,-0.149778373348143
-14.173113792970788,100.0,0.12428390618347482,-0.1744723174623307
-13.562188194614938,99.0,0.11789954882659806,-0.1772233311955132
-12.955370527824853,98.0,0.11158144804389712,-0.17972257234351396
-12.570231023048587,98.0,0.1053695567896926,-0.20332753440793266
-12.849439928379223,101.0,0.09946522844465805,-0.2902917083913417
-13.405734581122804,105.0,0.09456077514642958,-0.3949657066479846
-13.14313297264781,105.0,0.0903252900435096,-0.41106039682968504
-13.307041257524503,107.0,0.08603050895905032,-0.47039903616194717
-13.684630304877487,110.0,0.08171294784053293,-0.5513335520824194
-12.127231276690285,104.0,0.0774090982535094,-0.4386321451339344
-7.082045358141474,97.0,0.07293488402585767,0.02114430444442927
-3.2828779536374335,92.0,0.06890328836412907,0.36074508827754737
-0.6425678845088081,86.0,0.06503524671101338,0.5860956786592529
1.4454672581381613,81.0,0.06752419585094319,0.8197886843232479
2.1554775612875856,79.0,0.07489281822183556,0.9644759383471141
1.618960304166455,80.0,0.0804477220423537,0.9663732508401824
-0.5942655593126327,85.0,0.08433115221584545,0.7838849662271913
-3.21219135582429,91.0,0.0870598037063178,0.549378901480749
-5.383241755167267,96.0,0.08879644493723843,0.34964027385565755
-6.25581638279607,98.0,0.08970256954062009,0.2714440571265939
-8.393529001276915,103.0,0.08974227202313216,0.05806982010363
-12.22649153549079,112.0,0.08905427892395773,-0.3321063643095017
-15.28974547253355,122.0,0.08792907805524292,-0.6496837667009259
-19.691968394042224,134.0,0.08643983922978393,-1.1047984471063832
-22.974852366464894,143.0,0.08448976306765861,-1.4525876059699032
-23.66182167621391,145.0,0.08216860414721629,-1.5444961261492285
-7.9726604244584305,146.0,0.0797266042445843,0.0
-7.719242556482634,140.0,0.07719242556482633,0.0
-7.4436990361158255,139.0,0.07443699036115825,0.0
-7.151295538575297,137.0,0.07151295538575297,0.0
-6.866098526405713,132.0,0.06866098526405713,0.0
-6.584267677630605,126.0,0.06584267677630605,0.0
-6.29802395409538,116.0,0.0629802395409538,0.0
-6.006175105289784,105.0,0.06006175105289784,0.0
-5.729480198917932,96.0,0.057294801989179314,0.0
-5.466459268362772,88.0,0.05466459268362772,0.0
-5.199918844853257,80.0,0.05199918844853257,0.0
-4.934579287430182,74.0,0.049345792874301825,0.0
-4.688341380997153,70.0,0.04688341380997153,0.0
-4.459070185566139,66.0,0.04459070185566139,0.0
-2.4430768358971333,65.0,0.042294640181624744,0.1786387182265341
-1.977873934194537,62.0,0.04010360213861154,0.2032486279666617
-1.6408176480252106,60.0,0.03809705640757664,0.21688879927324536
-1.784121569266116,62.0,0.03617505663216158,0.18333840939500415
-1.5840569924694612,74.0,0.03412023027171493,0.18279660347020318
-3.3862931759710575,86.0,0.03231727321671302,-0.015456585429975536
-4.89948637944025,95.0,0.040829471344733435,-0.08165392449669066
-6.707693875810187,105.0,0.05803663031686946,-0.09040308441232409
-8.778758833004833,117.0,0.07265209467979525,-0.1513549365025309
-7.1892466725666555,132.0,0.08416589258228527,0.12273425856618717
-8.243142891615948,145.0,0.09336902992723888,0.10937601011079398
-8.960374067213365,152.0,0.10055780259218561,0.1095406192005196
-9.472341758506955,156.0,0.10618863250566984,0.114652149206003
-9.812984777186163,158.0,0.11026659026439761,0.12136742492535973
-10.05090458737367,160.0,0.11281261187453565,0.12303566000798932
-10.274471360446755,164.0,0.11414244887321855,0.11397735268751003
-10.395110700102125,167.0,0.11443837120948995,0.1048726420846871
-10.621779526914036,172.0,0.11531340274664928,0.0909560747750891
-10.874585338120225,177.0,0.11657822147792599,0.07832368096723741
-11.118728211297286,184.0,0.11671171342691608,0.055244313139432066
-11.198847136445744,188.0,0.11590227784153741,0.039138064770799785
-11.226059505339373,192.0,0.11430383393745235,0.02043238884058607
-11.243303266884459,197.0,0.11205565862959829,-0.003773740392462921
-11.15775906973083,200.0,0.10927671582176446,-0.023008748755438457
-10.977053794793012,201.0,0.1060807470407733,-0.0368979090715682
-10.875039024327826,205.0,0.10255510743214002,-0.0619528281113822
-10.789881202550578,210.0,0.09877979244993501,-0.09119019575570769
-10.927482152384194,222.0,0.09481906311817877,-0.14455758405663172
-6.927741475528055,240.0,0.09074510124200579,0.2146768648672523
-8.873558046174212,252.0,0.08907907804256734,0.003434975808252194
-10.130064748374014,258.0,0.09591035259864987,-0.0539029488509028
-10.72658727036512,259.0,0.10751045706204185,0.0024458435839063153
-9.91308529283445,252.0,0.11717244461668337,0.18041591688338865
-9.191905608162582,246.0,0.12480845621279912,0.328894001311733
-8.39101037797554,240.0,0.13029014424596033,0.46380040466204936
-8.020426556102615,237.0,0.13383806137479964,0.536337958137735
-7.25518459905223,232.0,0.13576228541045887,0.6321043941993658
-6.2774661413356005,226.0,0.13646530144077787,0.7369064002742186
-4.926708212205131,218.0,0.13612887173449653,0.8686178961244522
-4.206934928041436,214.0,0.1347608942986097,0.9269154501819536
-3.7901145475826308,212.0,0.13253826348369652,0.946371180078702
-4.0229246191463535,214.0,0.129787990435037,0.8955874424357346
-3.7378506710753445,213.0,0.12660482644553206,0.8922631973477861
-2.307795607158269,205.0,0.12282276886201246,0.9974481279042977
-0.022473114869697497,190.0,0.1188201592201068,1.1859542807140984
-0.4016791201778567,195.0,0.11468504711998795,1.106682559182094
-0.5072443110536913,198.0,0.11046042385087276,1.0538798074033584
-2.470118355355364,215.0,0.10603066416382437,0.8132948061027072
-2.150411311479843,215.0,0.10146003121666676,0.7995591810186833
-9.710608634254815,204.0,0.09710608634254814,0.0
-9.294622860859489,199.0,0.09294622860859489,0.0
-8.879120819627447,196.0,0.08879120819627448,0.0
-8.466456625845712,191.0,0.08466456625845711,0.0
-8.12253404282958,186.0,0.0812253404282958,0.0
-7.8344258819622175,186.0,0.07834425881962218,0.0
-7.5287934087832245,188.0,0.07528793408783224,0.0
-7.2312366159202615,181.0,0.07231236615920261,0.0
-6.983612739372918,184.0,0.06983612739372919,0.0
-6.757518953714044,177.0,0.06757518953714044,0.0
-6.532956337802961,163.0,0.06532956337802961,0.0
-6.309986206914413,153.0,0.06309986206914413,0.0
-6.079953634013431,152.0,0.06079953634013431,0.0
-5.844912753420235,157.0,0.05844912753420235,0.0
-5.599420517771072,147.0,0.05599420517771072,0.0
-5.355438688694131,136.0,0.053554386886941314,0.0
-5.123477557301654,127.0,0.05123477557301654,0.0
-4.894407062282284,121.0,0.04894407062282285,0.0
-4.661465815310523,122.0,0.046614658153105226,0.0
-4.435459762789471,126.0,0.04435459762789471,0.0
-4.2344954759753906,128.0,0.04234495475975391,0.0
-4.158499956104646,127.0,0.04158499956104646,0.0
-4.165095162748276,128.0,0.04165095162748276,0.0
-4.135632282006285,126.0,0.04135632282006285,0.0
-4.097042804588648,124.0,0.04097042804588648,0.0
-4.0704254759199285,122.0,0.04070425475919929,0.0
-4.033442381754152,122.0,0.040334423817541515,0.0
-3.9518051466619797,122.0,0.0395180514666198,0.0
-3.8745939013340154,121.0,0.038745939013340155,0.0
-3.7796809354976597,119.0,0.0377968093549766,0.0
-3.6689795077650995,107.0,0.036689795077650994,0.0
-3.5459243835717373,102.0,0.03545924383571737,0.0
-3.421759150517724,104.0,0.03421759150517724,0.0
-3.29766442505914,113.0,0.0329766442505914,0.0
-3.1668451804105704,99.0,0.031668451804105706,0.0
-3.0601894305152,100.0,0.030601894305152002,0.0
-2.9814222014423053,98.0,0.02981422201442305,0.0
-2.8989313561653134,97.0,0.028989313561653133,0.0
-2.8031566323994195,96.0,0.028031566323994193,0.0
-2.7033156115168477,95.0,0.027033156115168478,0.0
-2.61436564674308,95.0,0.026143656467430797,0.0
-2.5342678910361163,96.0,0.025342678910361162,0.0
-2.446002509602853,97.0,0.02446002509602853,0.0
-2.4514425185036557,97.0,0.024514425185036555,0.0
-2.529673370490359,98.0,0.025296733704903592,0.0
-2.574194703220015,103.0,0.02574194703220015,0.0
-2.5901504665288266,107.0,0.025901504665288268,0.0
-2.6027260439902338,109.0,0.026027260439902337,0.0
-2.631867685033688,113.0,0.026318676850336883,0.0
-2.6746856823110865,111.0,0.026746856823110867,0.0
-2.724599048752709,99.0,0.02724599048752709,0.0
-2.7588155439834616,99.0,0.027588155439834616,0.0
-2.7892517650813557,102.0,0.027892517650813558,0.0
-2.8007983719444645,104.0,0.028007983719444646,0.0
-2.788860295705221,108.0,0.02788860295705221,0.0
-2.7859419959408096,104.0,0.027859419959408098,0.0
-2.7887104781838254,101.0,0.027887104781838253,0.0
-2.7772309067010403,97.0,0.027772309067010403,0.0
-2.7531172214306263,97.0,0.027531172214306263,0.0
-2.7111869725450393,99.0,0.027111869725450394,0.0
-2.6542250827615033,96.0,0.026542250827615032,0.0
-2.5937060507715084,94.0,0.025937060507715083,0.0
-2.5384995137675648,94.0,0.02538499513767565,0.0
-2.480265708152638,94.0,0.02480265708152638,0.0
-2.4114085933786047,95.0,0.02411408593378605,0.0
-2.487384171736431,97.0,0.024873841717364308,0.0
-2.675084746798367,99.0,0.02675084746798367,0.0
-2.8112267151797354,102.0,0.028112267151797352,0.0
-2.902694563227542,105.0,0.029026945632275418,0.0
-2.9766727003773643,109.0,0.029766727003773644,0.0
-3.0544125617483684,115.0,0.030544125617483684,0.0
-3.135898400191856,117.0,0.03135898400191856,0.0
-3.239691076743535,123.0,0.03239691076743535,0.0
-3.3398776234473857,135.0,0.033398776234473855,0.0
-3.416601460313768,132.0,0.03416601460313768,0.0
-3.536748549977848,140.0,0.03536748549977848,0.0
-3.6882643236106563,142.0,0.036882643236106565,0.0
-3.825591556932607,145.0,0.03825591556932607,0.0
-3.9501243131588786,146.0,0.03950124313158879,0.0
-4.043494465100767,138.0,0.040434944651007665,0.0
-4.089194173729419,137.0,0.04089194173729419,0.0
-4.104026670903952,140.0,0.04104026670903952,0.0
-4.091719591655012,141.0,0.040917195916550124,0.0
-4.098900591955588,142.0,0.04098900591955588,0.0
-4.1192657048709975,143.0,0.041192657048709974,0.0
-4.103293067251442,138.0,0.041032930672514414,0.0
-4.057184616899809,141.0,0.04057184616899809,0.0
-3.994909726798917,141.0,0.03994909726798917,0.0
-4.010081817302961,147.0,0.04010081817302961,0.0
-4.097194836542139,152.0,0.04097194836542139,0.0
-4.177435399102554,153.0,0.04177435399102554,0.0
-4.270607738186197,152.0,0.04270607738186197,0.0
-4.3768797039727705,147.0,0.043768797039727705,0.0
-4.450445207129147,147.0,0.04450445207129147,0.0
-4.476201569562157,147.0,0.04476201569562157,0.0
-4.462185394448206,144.0,0.044621853944482065,0.0
-4.415274640385511,143.0,0.04415274640385511,0.0
-4.340637531464771,142.0,0.04340637531464771,0.0
-4.251927526984707,141.0,0.042519275269847064,0.0
-4.22217470646757,140.0,0.0422217470646757,0.0
-4.229882793535827,140.0,0.042298827935358274,0.0
-4.20236742476368,136.0,0.042023674247636804,0.0
-4.14539323585626,134.0,0.0414539323585626,0.0
-4.064513176911405,132.0,0.04064513176911405,0.0
-3.9640035160203433,129.0,0.03964003516020343,0.0
-3.847330680950642,129.0,0.03847330680950642,0.0
-3.7276739784180135,127.0,0.037276739784180134,0.0
-3.6348488943960993,124.0,0.03634848894396099,0.0
-3.555220220951639,123.0,0.03555220220951639,0.0
-249.43822907254864,120.0,0.034682785350350014,-24.596995053751364
0.5514191272557825,115.0,0.034043682743523575,0.395578740160814
200.60972034532998,111.0,0.03764310117783945,20.437403046311392
300.71812797072545,109.0,0.04433600431362497,30.515172840208795
250.80425414037504,110.0,0.04965328811924196,25.57695829522992
200.87039448706074,111.0,0.05373668107356502,20.624406259441724
100.9188824491379,113.0,0.05673024570751125,10.659190701988901
-149.04501190787423,118.0,0.05895934693809018,-14.314907721406522
-596.7540477458467,127.0,0.060517093782047726,-59.070233836764196
-4.3400683457543705,140.0,0.061342705300073797,0.1794202184253009
-5.859375442740265,158.0,0.07311611783346793,0.1452236340606528
-7.86005878157567,173.0,0.09331007818000567,0.1470949036424896
-8.828481749019554,182.0,0.11103354338224669,0.22748725892051147
-10.24051165375722,190.0,0.12645535136217173,0.2405023482459953
-11.437564926414918,195.0,0.14086651771156594,0.2649086844741676
-12.809190583547117,205.0,0.15417441258871897,0.260825067532478
-14.10706040555075,218.0,0.16411191668654174,0.23041312631034233
-15.313342375576948,233.0,0.17115888206766333,0.18025458311893836
-16.42947229685458,248.0,0.1768379408492905,0.12543217880744717
-17.364144142150923,261.0,0.18126452294192913,0.07623081520419885
-18.171222358294,274.0,0.18375508505726276,0.0204286147432277
-18.586081559594483,281.0,0.1847969180507326,-0.010638975452122335
-18.956025634816125,289.0,0.18440681600507194,-0.05153440343089316
-19.036442017480642,293.0,0.18262530774249103,-0.07739112432315391
-18.79361445911441,292.0,0.17969122867021284,-0.0824491592093124
-18.438918561914438,290.0,0.17581015770947359,-0.08579027909670793
-18.0321398103927,288.0,0.1711388165204232,-0.09182581583503815
-17.395990891059828,282.0,0.16598885896506138,-0.07971049945536868
-17.17827718211092,285.0,0.16043414815771673,-0.11348623663392482
-16.243210927045162,274.0,0.15450073535233894,-0.0793137391811267
-15.79019247526466,273.0,0.14837736092575443,-0.09524563826892163
-15.335419394322084,272.0,0.14222736293549296,-0.11126831007727878
-14.887930183432818,271.0,0.13618788549417177,-0.1269141634015642
-14.970827439260496,280.0,0.13069190482373605,-0.19016369568868918
-14.481229739586166,277.0,0.12551434767728362,-0.19297949718578045
-13.647340626413438,267.0,0.12036570572318918,-0.16107700540945188
-12.879830887250082,258.0,0.11547383667694273,-0.1332447219555809
-12.067032605401447,248.0,0.1106452128229085,-0.10025113231105973
-11.549101600836789,244.0,0.1057881682519132,-0.09702847756454694
-11.13066595960969,242.0,0.10093995325268444,-0.10366706343412457
-10.747969939028724,239.0,0.09738445033970465,-0.10095249050582594
-10.248939917123362,232.0,0.0950654658828067,-0.07423933288426912
-9.862303997163236,227.0,0.09295102778849175,-0.05672012183140609
-9.473897561802602,222.0,0.09080972508339441,-0.039292505346316044
-9.27021222041512,221.0,0.0884695637053597,-0.04232558498791492
-9.169857090175048,222.0,0.0861964193024836,-0.05502151599266888
-8.974670922438285,221.0,0.08398521867341081,-0.05761490550972039
-8.07923602738432,214.0,0.08204992010466355,0.012575598308203557
-7.8576454932363085,207.0,0.08055447635165744,0.01978021419294348
-7.66585169785414,203.0,0.07901504027451274,0.02356523295971346
-7.415052589200499,197.0,0.07709359035267396,0.029430644606689663
-7.485028130704806,191.0,0.07485028130704806,0.0
-7.2351723647516515,185.0,0.07235172364751652,0.0
-6.966758387216151,177.0,0.06966758387216151,0.0
-6.693363622108104,171.0,0.06693363622108105,0.0
-5.68129864303089,162.0,0.06416957158747447,0.07356585157165563
2.611996348122217,156.0,0.061320934237323994,0.8744089771854616
7.056671848255585,153.0,0.06689331587595619,1.3746003435851204
11.78679633355652,150.0,0.07916708454376817,1.9703504787933337
22.42131567857019,149.0,0.08896626624751719,3.131794230332191
3.7737031813048976,161.0,0.09644636732846765,1.3418339914151662
-13.00894947647657,172.0,0.10608398555712982,-0.24005509207635872
-34.47787517179327,186.0,0.11737371585714793,-2.274050358607848
-51.367390877390726,197.0,0.12605577596040213,-3.8761813281350515
-14.911282882058693,210.0,0.13232311782453932,-0.16789710996047602
-18.35891658276521,225.0,0.1365181639126409,-0.4707100191501121
-21.53617280128659,239.0,0.13911585201157353,-0.7624587600129238
-23.786312242001696,249.0,0.14034300192600108,-0.9752012049401587
-14.024793729914368,257.0,0.14024793729914367,0.0
-13.905482268597277,263.0,0.13905482268597277,0.0
-13.711368035214653,268.0,0.13711368035214652,0.0
-13.454887700037027,272.0,0.13454887700037027,0.0
-13.126069916585706,270.0,0.13126069916585706,0.0
-12.755246770679715,263.0,0.12755246770679715,0.0
-12.35958460502508,253.0,0.1235958460502508,0.0
-11.944912297134264,246.0,0.11944912297134264,0.0
-11.501234828061607,247.0,0.11501234828061607,0.0
-11.036357337521965,249.0,0.11036357337521965,0.0
-10.752502786617013,248.0,0.10752502786617013,0.0
-10.672929891336082,248.0,0.10672929891336082,0.0
-10.60060684715926,248.0,0.1060060684715926,0.0
-10.542335315288637,248.0,0.10542335315288637,0.0
-10.466917925480224,249.0,0.10466917925480225,0.0
-10.40345905463442,248.0,0.1040345905463442,0.0
-10.342716998983555,244.0,0.10342716998983555,0.0
-10.29488299915394,243.0,0.1029488299915394,0.0
-10.210885677586184,242.0,0.10210885677586184,0.0
-10.05825488097999,240.0,0.10058254880979989,0.0
-9.868090960255657,234.0,0.09868090960255657,0.0
-9.671993994870238,232.0,0.09671993994870239,0.0
-9.448711143945793,226.0,0.09448711143945793,0.0
-9.185389026309503,223.0,0.09185389026309503,0.0
